1.500000000000000000e+01,3.300000000000000000e+01,4.700000000000000000e+01,6.600000000000000000e+01,5.638000000000000000e+03,7.150000000000000000e+02,2.350000000000000000e+02,-2.137502193450927734e+00
7.600000000000000000e+01,8.500000000000000000e+01,6.000000000000000000e+01,9.400000000000000000e+01,1.983300000000000000e+04,3.775000000000000000e+03,7.300000000000000000e+02,-1.138500013351440430e+02
6.900000000000000000e+01,6.400000000000000000e+01,5.000000000000000000e+01,7.500000000000000000e+01,1.932700000000000000e+04,2.014000000000000000e+03,6.760000000000000000e+02,-2.767500209808348899e+01
3.800000000000000000e+01,6.700000000000000000e+01,4.900000000000000000e+01,8.000000000000000000e+01,1.033600000000000000e+04,1.643000000000000000e+03,4.760000000000000000e+02,8.369999885559082031e+01
8.500000000000000000e+01,2.800000000000000000e+01,2.300000000000000000e+01,7.800000000000000000e+01,1.267600000000000000e+04,2.104000000000000000e+03,5.670000000000000000e+02,3.003749895095825195e+01
6.200000000000000000e+01,8.300000000000000000e+01,6.700000000000000000e+01,8.200000000000000000e+01,1.758500000000000000e+04,2.686000000000000000e+03,7.970000000000000000e+02,-1.980000066757202148e+01
6.800000000000000000e+01,7.500000000000000000e+01,5.300000000000000000e+01,8.300000000000000000e+01,1.768000000000000000e+04,2.573000000000000000e+03,5.930000000000000000e+02,-9.112500286102294922e+01
4.800000000000000000e+01,1.500000000000000000e+01,3.900000000000000000e+01,6.700000000000000000e+01,7.421000000000000000e+03,1.450000000000000000e+03,3.090000000000000000e+02,-6.300000000000000000e+01
5.900000000000000000e+01,6.500000000000000000e+01,8.300000000000000000e+01,9.000000000000000000e+01,1.287300000000000000e+04,2.679000000000000000e+03,7.750000000000000000e+02,6.524999618530274859e+01
4.300000000000000000e+01,7.600000000000000000e+01,2.400000000000000000e+01,7.700000000000000000e+01,9.565000000000000000e+03,1.907000000000000000e+03,6.720000000000000000e+02,-4.117500305175781250e+01
7.000000000000000000e+00,7.600000000000000000e+01,6.600000000000000000e+01,7.500000000000000000e+01,9.510000000000000000e+03,1.664000000000000000e+03,5.230000000000000000e+02,-1.113750052452087402e+01
9.000000000000000000e+00,6.200000000000000000e+01,2.000000000000000000e+00,6.600000000000000000e+01,5.515000000000000000e+03,7.580000000000000000e+02,2.410000000000000000e+02,-6.480000066757202148e+01
1.700000000000000000e+01,4.300000000000000000e+01,6.000000000000000000e+01,6.800000000000000000e+01,6.616000000000000000e+03,1.038000000000000000e+03,3.940000000000000000e+02,1.518750071525573730e+01
5.200000000000000000e+01,6.400000000000000000e+01,4.500000000000000000e+01,6.700000000000000000e+01,1.509800000000000000e+04,1.860000000000000000e+03,4.790000000000000000e+02,1.201500053405761719e+02
7.000000000000000000e+00,6.900000000000000000e+01,1.900000000000000000e+01,7.200000000000000000e+01,6.413000000000000000e+03,9.170000000000000000e+02,2.890000000000000000e+02,8.583750915527340908e+01
9.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+01,6.600000000000000000e+01,9.930000000000000000e+02,1.890000000000000000e+02,4.800000000000000000e+01,1.912500286102294922e+01
6.000000000000000000e+00,8.300000000000000000e+01,5.000000000000000000e+01,7.300000000000000000e+01,9.235000000000000000e+03,1.522000000000000000e+03,4.720000000000000000e+02,5.422500038146974788e+01
5.000000000000000000e+00,4.500000000000000000e+01,6.000000000000000000e+01,7.700000000000000000e+01,6.540000000000000000e+03,1.114000000000000000e+03,2.670000000000000000e+02,-4.477499866485595703e+01
8.400000000000000000e+01,7.000000000000000000e+01,0.000000000000000000e+00,8.000000000000000000e+01,1.520800000000000000e+04,2.377000000000000000e+03,8.440000000000000000e+02,-3.082499933242797852e+01
3.700000000000000000e+01,5.300000000000000000e+01,6.500000000000000000e+01,7.700000000000000000e+01,1.131200000000000000e+04,1.797000000000000000e+03,3.660000000000000000e+02,-1.111499938964843750e+02
2.400000000000000000e+01,6.400000000000000000e+01,2.800000000000000000e+01,7.100000000000000000e+01,9.182000000000000000e+03,9.880000000000000000e+02,3.580000000000000000e+02,-6.682499980926513672e+01
6.900000000000000000e+01,5.700000000000000000e+01,6.000000000000000000e+01,8.800000000000000000e+01,1.542400000000000000e+04,2.175000000000000000e+03,6.870000000000000000e+02,7.649998664855957031e+00
7.100000000000000000e+01,4.100000000000000000e+01,1.300000000000000000e+01,6.800000000000000000e+01,1.258900000000000000e+04,1.478000000000000000e+03,5.460000000000000000e+02,2.609999847412109730e+01
6.800000000000000000e+01,0.000000000000000000e+00,4.300000000000000000e+01,7.600000000000000000e+01,1.163200000000000000e+04,1.451000000000000000e+03,4.570000000000000000e+02,-7.796249866485595703e+01
3.000000000000000000e+01,2.700000000000000000e+01,5.500000000000000000e+01,7.300000000000000000e+01,7.766000000000000000e+03,1.150000000000000000e+03,3.110000000000000000e+02,-6.221250200271607866e+01
7.400000000000000000e+01,4.800000000000000000e+01,5.000000000000000000e+00,7.500000000000000000e+01,1.280800000000000000e+04,2.058000000000000000e+03,6.100000000000000000e+02,-9.112500429153442383e+00
2.000000000000000000e+01,4.700000000000000000e+01,5.600000000000000000e+01,8.100000000000000000e+01,7.325000000000000000e+03,1.133000000000000000e+03,3.210000000000000000e+02,7.503749656677246094e+01
1.900000000000000000e+01,7.200000000000000000e+01,2.700000000000000000e+01,7.000000000000000000e+01,9.163000000000000000e+03,1.190000000000000000e+03,4.060000000000000000e+02,-7.087499952316284180e+01
7.700000000000000000e+01,1.600000000000000000e+01,7.400000000000000000e+01,8.000000000000000000e+01,1.478800000000000000e+04,2.635000000000000000e+03,7.080000000000000000e+02,-2.677499914169311523e+01
7.600000000000000000e+01,3.600000000000000000e+01,6.800000000000000000e+01,8.100000000000000000e+01,1.611100000000000000e+04,2.695000000000000000e+03,8.620000000000000000e+02,6.367499876022338867e+01
8.000000000000000000e+01,4.800000000000000000e+01,3.400000000000000000e+01,7.900000000000000000e+01,1.454200000000000000e+04,2.515000000000000000e+03,4.880000000000000000e+02,8.291249608993530273e+01
8.000000000000000000e+01,9.000000000000000000e+00,2.800000000000000000e+01,7.300000000000000000e+01,9.412000000000000000e+03,1.657000000000000000e+03,4.340000000000000000e+02,8.673750209808349609e+01
2.400000000000000000e+01,1.000000000000000000e+01,7.400000000000000000e+01,7.100000000000000000e+01,5.929000000000000000e+03,1.065000000000000000e+03,2.210000000000000000e+02,-9.686250400543212891e+01
1.000000000000000000e+00,7.200000000000000000e+01,8.000000000000000000e+01,8.500000000000000000e+01,9.607000000000000000e+03,1.556000000000000000e+03,5.040000000000000000e+02,6.524999618530274859e+01
3.600000000000000000e+01,9.000000000000000000e+00,4.000000000000000000e+00,6.300000000000000000e+01,3.883000000000000000e+03,5.320000000000000000e+02,1.490000000000000000e+02,-2.587499952316284180e+01
2.100000000000000000e+01,2.800000000000000000e+01,6.900000000000000000e+01,7.000000000000000000e+01,6.470000000000000000e+03,1.064000000000000000e+03,2.700000000000000000e+02,-3.667499828338623047e+01
5.000000000000000000e+00,7.400000000000000000e+01,3.100000000000000000e+01,7.100000000000000000e+01,7.204000000000000000e+03,9.220000000000000000e+02,3.510000000000000000e+02,3.802500009536743164e+01
8.200000000000000000e+01,2.200000000000000000e+01,6.200000000000000000e+01,7.600000000000000000e+01,1.578900000000000000e+04,2.201000000000000000e+03,7.820000000000000000e+02,0.000000000000000000e+00
5.900000000000000000e+01,1.700000000000000000e+01,2.500000000000000000e+01,6.900000000000000000e+01,9.802000000000000000e+03,1.208000000000000000e+03,2.630000000000000000e+02,8.808750152587890625e+01
6.100000000000000000e+01,8.100000000000000000e+01,5.800000000000000000e+01,7.600000000000000000e+01,1.398200000000000000e+04,2.615000000000000000e+03,6.880000000000000000e+02,7.301250267028808594e+01
9.000000000000000000e+00,5.900000000000000000e+01,7.200000000000000000e+01,7.700000000000000000e+01,8.885000000000000000e+03,1.297000000000000000e+03,3.550000000000000000e+02,7.199999809265143824e+00
2.700000000000000000e+01,3.500000000000000000e+01,1.400000000000000000e+01,6.600000000000000000e+01,4.118000000000000000e+03,6.460000000000000000e+02,1.780000000000000000e+02,-8.786250162124633789e+01
1.100000000000000000e+01,6.800000000000000000e+01,8.200000000000000000e+01,7.400000000000000000e+01,1.064300000000000000e+04,1.451000000000000000e+03,3.470000000000000000e+02,1.183500061035156250e+02
2.000000000000000000e+00,0.000000000000000000e+00,5.300000000000000000e+01,6.400000000000000000e+01,2.954000000000000000e+03,4.320000000000000000e+02,1.120000000000000000e+02,-9.719999504089355469e+01
6.100000000000000000e+01,6.000000000000000000e+00,4.100000000000000000e+01,7.900000000000000000e+01,1.031700000000000000e+04,1.238000000000000000e+03,4.710000000000000000e+02,-4.522499656677247515e+01
1.700000000000000000e+01,4.000000000000000000e+00,4.900000000000000000e+01,6.700000000000000000e+01,2.600000000000000000e+03,6.020000000000000000e+02,1.250000000000000000e+02,4.781249809265136719e+01
1.000000000000000000e+01,5.900000000000000000e+01,1.800000000000000000e+01,6.900000000000000000e+01,4.529000000000000000e+03,6.300000000000000000e+02,2.700000000000000000e+02,-7.694999885559082031e+01
5.800000000000000000e+01,4.900000000000000000e+01,5.800000000000000000e+01,8.100000000000000000e+01,1.450600000000000000e+04,1.821000000000000000e+03,5.830000000000000000e+02,7.582499694824218750e+01
7.800000000000000000e+01,1.500000000000000000e+01,7.000000000000000000e+00,6.600000000000000000e+01,1.250500000000000000e+04,1.379000000000000000e+03,6.070000000000000000e+02,-2.328750109672546387e+01
7.400000000000000000e+01,6.200000000000000000e+01,7.000000000000000000e+00,8.000000000000000000e+01,1.410900000000000000e+04,2.054000000000000000e+03,7.130000000000000000e+02,2.812500047683715820e+01
3.500000000000000000e+01,5.000000000000000000e+01,3.800000000000000000e+01,6.800000000000000000e+01,9.480000000000000000e+03,1.393000000000000000e+03,3.840000000000000000e+02,-9.675000190734863281e+00
5.000000000000000000e+01,1.700000000000000000e+01,2.300000000000000000e+01,7.000000000000000000e+01,7.623000000000000000e+03,8.170000000000000000e+02,3.460000000000000000e+02,-4.162500381469726562e+00
9.000000000000000000e+00,1.100000000000000000e+01,6.300000000000000000e+01,6.600000000000000000e+01,4.282000000000000000e+03,6.130000000000000000e+02,1.900000000000000000e+02,1.507500362396239524e+01
2.100000000000000000e+01,1.500000000000000000e+01,5.400000000000000000e+01,6.800000000000000000e+01,4.619000000000000000e+03,6.560000000000000000e+02,1.660000000000000000e+02,3.903749847412109375e+01
5.700000000000000000e+01,8.300000000000000000e+01,1.300000000000000000e+01,8.300000000000000000e+01,1.180600000000000000e+04,1.839000000000000000e+03,5.970000000000000000e+02,4.601249885559082031e+01
2.100000000000000000e+01,1.200000000000000000e+01,8.500000000000000000e+01,7.400000000000000000e+01,6.610000000000000000e+03,1.065000000000000000e+03,2.780000000000000000e+02,5.816249942779541016e+01
7.000000000000000000e+00,3.800000000000000000e+01,2.300000000000000000e+01,6.800000000000000000e+01,3.236000000000000000e+03,4.870000000000000000e+02,1.160000000000000000e+02,3.217500019073486328e+01
1.000000000000000000e+00,7.900000000000000000e+01,3.600000000000000000e+01,7.500000000000000000e+01,8.699000000000000000e+03,1.345000000000000000e+03,2.980000000000000000e+02,-3.689999961853027344e+01
5.000000000000000000e+01,2.000000000000000000e+00,4.400000000000000000e+01,6.900000000000000000e+01,7.814000000000000000e+03,9.530000000000000000e+02,3.420000000000000000e+02,2.508749985694885254e+01
5.500000000000000000e+01,5.000000000000000000e+00,6.600000000000000000e+01,7.700000000000000000e+01,9.134000000000000000e+03,1.568000000000000000e+03,5.970000000000000000e+02,7.874999427795410156e+01
2.400000000000000000e+01,3.500000000000000000e+01,7.700000000000000000e+01,7.700000000000000000e+01,6.689000000000000000e+03,1.303000000000000000e+03,3.730000000000000000e+02,2.688749980926514382e+01
7.500000000000000000e+01,3.000000000000000000e+01,1.800000000000000000e+01,7.300000000000000000e+01,1.117800000000000000e+04,1.674000000000000000e+03,6.060000000000000000e+02,-4.882499933242797852e+01
3.000000000000000000e+01,1.200000000000000000e+01,5.100000000000000000e+01,6.900000000000000000e+01,4.773000000000000000e+03,7.350000000000000000e+02,2.320000000000000000e+02,-5.175002098083496094e+00
6.600000000000000000e+01,5.400000000000000000e+01,4.000000000000000000e+00,7.300000000000000000e+01,1.373900000000000000e+04,1.654000000000000000e+03,5.350000000000000000e+02,-5.489999914169311523e+01
7.800000000000000000e+01,6.700000000000000000e+01,4.800000000000000000e+01,8.300000000000000000e+01,1.957600000000000000e+04,2.165000000000000000e+03,7.650000000000000000e+02,4.567499828338623047e+01
6.000000000000000000e+00,1.700000000000000000e+01,2.000000000000000000e+01,6.600000000000000000e+01,1.549000000000000000e+03,2.150000000000000000e+02,7.400000000000000000e+01,5.197499752044677734e+01
2.900000000000000000e+01,4.900000000000000000e+01,7.700000000000000000e+01,7.600000000000000000e+01,1.116600000000000000e+04,1.531000000000000000e+03,4.710000000000000000e+02,3.172499752044677734e+01
3.000000000000000000e+01,4.500000000000000000e+01,2.400000000000000000e+01,7.100000000000000000e+01,5.878000000000000000e+03,1.410000000000000000e+03,2.920000000000000000e+02,4.218750190734864702e+01
7.200000000000000000e+01,2.600000000000000000e+01,7.400000000000000000e+01,7.600000000000000000e+01,1.348100000000000000e+04,2.101000000000000000e+03,8.180000000000000000e+02,-1.113750052452087402e+01
3.700000000000000000e+01,7.900000000000000000e+01,6.600000000000000000e+01,8.600000000000000000e+01,1.646600000000000000e+04,1.740000000000000000e+03,5.800000000000000000e+02,4.083749389648437500e+01
4.000000000000000000e+01,4.900000000000000000e+01,2.200000000000000000e+01,7.500000000000000000e+01,8.644000000000000000e+03,1.186000000000000000e+03,2.940000000000000000e+02,4.050000190734864169e+00
1.200000000000000000e+01,4.900000000000000000e+01,7.500000000000000000e+01,6.900000000000000000e+01,8.039000000000000000e+03,1.288000000000000000e+03,3.700000000000000000e+02,7.582499694824218750e+01
7.700000000000000000e+01,1.200000000000000000e+01,2.100000000000000000e+01,7.100000000000000000e+01,1.016800000000000000e+04,1.972000000000000000e+03,5.150000000000000000e+02,-3.892499971389770508e+01
2.600000000000000000e+01,9.000000000000000000e+00,4.700000000000000000e+01,7.100000000000000000e+01,4.553000000000000000e+03,5.760000000000000000e+02,2.370000000000000000e+02,1.011375017166137695e+02
6.700000000000000000e+01,2.600000000000000000e+01,6.900000000000000000e+01,8.400000000000000000e+01,1.321800000000000000e+04,2.193000000000000000e+03,4.870000000000000000e+02,-2.632500123977661133e+01
7.400000000000000000e+01,3.300000000000000000e+01,3.800000000000000000e+01,7.900000000000000000e+01,1.574600000000000000e+04,1.608000000000000000e+03,5.310000000000000000e+02,7.908750438690185547e+01
7.500000000000000000e+01,1.200000000000000000e+01,7.400000000000000000e+01,8.000000000000000000e+01,1.360800000000000000e+04,2.358000000000000000e+03,6.350000000000000000e+02,-2.609999847412109730e+01
6.200000000000000000e+01,4.400000000000000000e+01,2.000000000000000000e+01,7.100000000000000000e+01,1.302800000000000000e+04,2.071000000000000000e+03,3.950000000000000000e+02,1.039499979019165039e+02
3.100000000000000000e+01,4.700000000000000000e+01,3.000000000000000000e+00,7.400000000000000000e+01,5.798000000000000000e+03,9.220000000000000000e+02,2.590000000000000000e+02,9.269999313354492188e+01
7.900000000000000000e+01,3.400000000000000000e+01,2.200000000000000000e+01,6.600000000000000000e+01,1.353000000000000000e+04,1.991000000000000000e+03,5.080000000000000000e+02,5.883749771118164062e+01
5.900000000000000000e+01,7.500000000000000000e+01,4.300000000000000000e+01,7.800000000000000000e+01,1.546600000000000000e+04,2.215000000000000000e+03,6.140000000000000000e+02,6.794999885559082031e+01
2.400000000000000000e+01,3.000000000000000000e+01,7.900000000000000000e+01,8.400000000000000000e+01,8.981000000000000000e+03,1.186000000000000000e+03,2.720000000000000000e+02,5.467500019073486328e+01
7.900000000000000000e+01,6.100000000000000000e+01,8.200000000000000000e+01,9.100000000000000000e+01,1.929200000000000000e+04,3.240000000000000000e+03,8.150000000000000000e+02,8.100000381469730115e+00
4.500000000000000000e+01,1.300000000000000000e+01,3.500000000000000000e+01,7.400000000000000000e+01,5.858000000000000000e+03,9.920000000000000000e+02,2.720000000000000000e+02,9.225000572204589844e+01
4.800000000000000000e+01,8.100000000000000000e+01,7.000000000000000000e+01,7.700000000000000000e+01,1.666100000000000000e+04,2.157000000000000000e+03,7.520000000000000000e+02,6.007499885559082031e+01
4.700000000000000000e+01,5.700000000000000000e+01,1.000000000000000000e+01,7.100000000000000000e+01,9.038000000000000000e+03,1.618000000000000000e+03,4.660000000000000000e+02,8.516250419616699219e+01
4.200000000000000000e+01,8.500000000000000000e+01,7.400000000000000000e+01,8.600000000000000000e+01,1.442700000000000000e+04,2.930000000000000000e+03,7.740000000000000000e+02,-3.611250114440918679e+01
5.800000000000000000e+01,7.300000000000000000e+01,8.300000000000000000e+01,8.800000000000000000e+01,2.021700000000000000e+04,3.084000000000000000e+03,7.380000000000000000e+02,7.076250267028808594e+01
5.600000000000000000e+01,6.900000000000000000e+01,1.100000000000000000e+01,7.700000000000000000e+01,1.585800000000000000e+04,1.717000000000000000e+03,4.870000000000000000e+02,7.976250839233395595e+01
4.100000000000000000e+01,4.100000000000000000e+01,5.600000000000000000e+01,7.700000000000000000e+01,1.068800000000000000e+04,1.168000000000000000e+03,2.970000000000000000e+02,1.019249982833862305e+02
6.300000000000000000e+01,7.300000000000000000e+01,5.000000000000000000e+01,7.900000000000000000e+01,1.612500000000000000e+04,2.968000000000000000e+03,6.790000000000000000e+02,4.522500324249267578e+01
6.400000000000000000e+01,2.200000000000000000e+01,1.600000000000000000e+01,7.800000000000000000e+01,6.997000000000000000e+03,1.428000000000000000e+03,4.030000000000000000e+02,8.100000381469726562e+00
7.400000000000000000e+01,1.000000000000000000e+00,6.100000000000000000e+01,8.100000000000000000e+01,1.440800000000000000e+04,2.055000000000000000e+03,5.730000000000000000e+02,6.749982833862269160e-01
2.200000000000000000e+01,7.400000000000000000e+01,7.100000000000000000e+01,8.200000000000000000e+01,1.159500000000000000e+04,1.570000000000000000e+03,4.100000000000000000e+02,5.917500305175781250e+01
2.500000000000000000e+01,6.100000000000000000e+01,7.100000000000000000e+01,8.200000000000000000e+01,9.605000000000000000e+03,1.644000000000000000e+03,5.420000000000000000e+02,3.217500019073486328e+01
8.000000000000000000e+00,8.000000000000000000e+00,5.900000000000000000e+01,6.900000000000000000e+01,3.737000000000000000e+03,4.420000000000000000e+02,1.070000000000000000e+02,1.388249950408935547e+02
2.500000000000000000e+01,8.200000000000000000e+01,4.200000000000000000e+01,7.800000000000000000e+01,1.205000000000000000e+04,1.446000000000000000e+03,4.200000000000000000e+02,5.028750228881837359e+01
7.900000000000000000e+01,2.000000000000000000e+01,5.700000000000000000e+01,7.200000000000000000e+01,1.345600000000000000e+04,2.249000000000000000e+03,5.720000000000000000e+02,6.997500038146972656e+01
8.300000000000000000e+01,9.000000000000000000e+00,7.200000000000000000e+01,7.700000000000000000e+01,1.750500000000000000e+04,2.246000000000000000e+03,5.780000000000000000e+02,2.317500400543212891e+01
7.100000000000000000e+01,8.400000000000000000e+01,8.000000000000000000e+01,7.900000000000000000e+01,2.009100000000000000e+04,2.460000000000000000e+03,8.010000000000000000e+02,-2.182499837875366211e+01
1.200000000000000000e+01,1.000000000000000000e+01,5.500000000000000000e+01,6.700000000000000000e+01,2.953000000000000000e+03,5.450000000000000000e+02,1.830000000000000000e+02,5.208750152587892046e+01
3.600000000000000000e+01,2.300000000000000000e+01,1.300000000000000000e+01,7.100000000000000000e+01,4.772000000000000000e+03,7.480000000000000000e+02,2.300000000000000000e+02,8.122500133514404297e+01
7.000000000000000000e+00,5.500000000000000000e+01,4.700000000000000000e+01,7.300000000000000000e+01,5.855000000000000000e+03,9.370000000000000000e+02,3.160000000000000000e+02,6.322499608993531695e+01
5.900000000000000000e+01,1.900000000000000000e+01,3.300000000000000000e+01,6.800000000000000000e+01,1.015200000000000000e+04,9.380000000000000000e+02,3.720000000000000000e+02,1.147499942779541016e+02
8.200000000000000000e+01,8.100000000000000000e+01,8.500000000000000000e+01,8.900000000000000000e+01,2.118800000000000000e+04,3.808000000000000000e+03,8.740000000000000000e+02,7.177499675750732422e+01
4.200000000000000000e+01,4.900000000000000000e+01,2.100000000000000000e+01,7.900000000000000000e+01,9.620000000000000000e+03,1.444000000000000000e+03,3.130000000000000000e+02,-4.511249947547913308e+01
4.600000000000000000e+01,1.200000000000000000e+01,4.600000000000000000e+01,6.700000000000000000e+01,7.559000000000000000e+03,1.138000000000000000e+03,3.100000000000000000e+02,-8.786250162124633789e+01
8.400000000000000000e+01,3.200000000000000000e+01,1.000000000000000000e+00,7.900000000000000000e+01,1.158400000000000000e+04,1.913000000000000000e+03,5.480000000000000000e+02,9.832500648498535156e+01
3.500000000000000000e+01,7.400000000000000000e+01,5.000000000000000000e+01,7.700000000000000000e+01,8.514000000000000000e+03,1.820000000000000000e+03,6.430000000000000000e+02,0.000000000000000000e+00
4.800000000000000000e+01,8.000000000000000000e+00,5.800000000000000000e+01,6.500000000000000000e+01,9.928000000000000000e+03,1.249000000000000000e+03,3.180000000000000000e+02,-8.910000228881835938e+01
8.000000000000000000e+00,7.300000000000000000e+01,3.000000000000000000e+01,7.800000000000000000e+01,8.370000000000000000e+03,9.990000000000000000e+02,4.070000000000000000e+02,-1.305000352859496360e+01
5.000000000000000000e+01,8.200000000000000000e+01,4.100000000000000000e+01,8.000000000000000000e+01,1.582000000000000000e+04,2.058000000000000000e+03,6.150000000000000000e+02,-5.579999923706054688e+01
7.400000000000000000e+01,4.000000000000000000e+01,2.100000000000000000e+01,6.900000000000000000e+01,1.369400000000000000e+04,2.123000000000000000e+03,6.770000000000000000e+02,-1.113750052452087402e+01
2.900000000000000000e+01,6.000000000000000000e+00,8.300000000000000000e+01,7.600000000000000000e+01,7.396000000000000000e+03,9.620000000000000000e+02,3.060000000000000000e+02,-1.156499967575073242e+02
3.000000000000000000e+01,5.000000000000000000e+01,1.600000000000000000e+01,7.000000000000000000e+01,6.480000000000000000e+03,1.100000000000000000e+03,2.450000000000000000e+02,9.101249647140502930e+01
6.800000000000000000e+01,7.900000000000000000e+01,5.700000000000000000e+01,8.600000000000000000e+01,1.603100000000000000e+04,2.263000000000000000e+03,6.680000000000000000e+02,-7.717499542236328125e+01
1.900000000000000000e+01,3.100000000000000000e+01,7.700000000000000000e+01,7.700000000000000000e+01,6.417000000000000000e+03,1.125000000000000000e+03,2.530000000000000000e+02,8.876250267028808594e+01
7.500000000000000000e+01,4.700000000000000000e+01,2.500000000000000000e+01,7.300000000000000000e+01,1.325000000000000000e+04,2.231000000000000000e+03,7.790000000000000000e+02,-5.208749914169311523e+01
6.700000000000000000e+01,1.700000000000000000e+01,3.100000000000000000e+01,7.300000000000000000e+01,1.050500000000000000e+04,1.662000000000000000e+03,4.520000000000000000e+02,-8.122499561309814453e+01
3.600000000000000000e+01,7.700000000000000000e+01,5.900000000000000000e+01,8.100000000000000000e+01,1.274800000000000000e+04,1.528000000000000000e+03,6.070000000000000000e+02,-6.569999885559082031e+01
6.000000000000000000e+01,3.600000000000000000e+01,5.700000000000000000e+01,7.900000000000000000e+01,9.538000000000000000e+03,1.583000000000000000e+03,7.030000000000000000e+02,7.762496948242187500e+00
7.000000000000000000e+00,3.200000000000000000e+01,4.100000000000000000e+01,7.000000000000000000e+01,2.927000000000000000e+03,6.630000000000000000e+02,1.900000000000000000e+02,-3.386249828338623047e+01
6.800000000000000000e+01,3.400000000000000000e+01,3.900000000000000000e+01,7.000000000000000000e+01,1.280000000000000000e+04,1.590000000000000000e+03,5.220000000000000000e+02,6.389999771118164062e+01
5.500000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+01,5.902000000000000000e+03,1.137000000000000000e+03,3.410000000000000000e+02,5.883750343322753906e+01
3.400000000000000000e+01,5.700000000000000000e+01,3.200000000000000000e+01,6.800000000000000000e+01,7.567000000000000000e+03,1.128000000000000000e+03,3.840000000000000000e+02,-1.093499984741210938e+02
7.600000000000000000e+01,3.700000000000000000e+01,5.900000000000000000e+01,8.000000000000000000e+01,1.551500000000000000e+04,2.314000000000000000e+03,5.610000000000000000e+02,2.925000667572021484e+00
1.300000000000000000e+01,3.300000000000000000e+01,4.900000000000000000e+01,7.000000000000000000e+01,3.826000000000000000e+03,8.200000000000000000e+02,2.050000000000000000e+02,6.603749704360961914e+01
6.700000000000000000e+01,2.900000000000000000e+01,5.500000000000000000e+01,7.100000000000000000e+01,1.169000000000000000e+04,1.947000000000000000e+03,5.470000000000000000e+02,5.849998950958250177e+00
1.900000000000000000e+01,1.200000000000000000e+01,6.300000000000000000e+01,6.500000000000000000e+01,4.337000000000000000e+03,7.430000000000000000e+02,2.070000000000000000e+02,8.898750352859497070e+01
